link,name,singer,comments_num
https://music.163.com/song?id=1294378245,Natural,Imagine Dragons,13306
https://music.163.com/song?id=530801983,Sick Boy,The Chainsmokers,13296
https://music.163.com/song?id=32451978,Crossing Winds (Inspired by The xx - Intro),Jacoo,13290
https://music.163.com/song?id=28832241,Superheroes,The Script,13257
https://music.163.com/song?id=3404770,Going Home (Album Version),Sophie Zelmani,13246
https://music.163.com/song?id=1297941,Beautiful,Eminem,13245
https://music.163.com/song?id=544199008,Done For Me,Charlie Puth / Kehlani,13229
https://music.163.com/song?id=507783538,Starry Starry Night,Lianne La Havas,13191
https://music.163.com/song?id=408277644,Outbreaker,Hinkik,13182
https://music.163.com/song?id=2871185,E.T.,Katy Perry,13176
https://music.163.com/song?id=463352828,Right Now (Na Na Na),Am1r,13159
https://music.163.com/song?id=30953046,Rubik,Distrion / Electro-Light,13149
https://music.163.com/song?id=16426574,Melancholy Astronautic Man - Original,Allie Moss,13149
https://music.163.com/song?id=475073464,Sway,Syn Cole / Nevve,13128
https://music.163.com/song?id=407000354,Work (R3hab Remix),Rihanna / R3hab / Drake,13113
https://music.163.com/song?id=33111753,Do You?,TroyBoi,13108
https://music.163.com/song?id=440317256,River,Charlie Puth,13081
https://music.163.com/song?id=2536540,Sweet Dreams (Are Made of This),Eurythmics,13079
https://music.163.com/song?id=418550450,WILD,Troye Sivan / Alessia Cara,13064
https://music.163.com/song?id=26933374,Seven Nation Army,Ben l'oncle Soul,13060
https://music.163.com/song?id=5052655,'Resident Evil Main Title Theme (film score),Marilyn Manson,13055
https://music.163.com/song?id=22623026,Moonlight Shadow,Dana Winner,13049
https://music.163.com/song?id=478686128,SIGNAL,TWICE,13036
https://music.163.com/song?id=22704426,Lovey-Dovey,T-ara,13029
https://music.163.com/song?id=467164485,Apocalypse,Cigarettes After Sex,13018
https://music.163.com/song?id=31545205,House of Cards,Tyler Shaw,13005
https://music.163.com/song?id=521415529,Jesus Christ,Luna Shadows,12995
https://music.163.com/song?id=28143760,Space Oddity,David Bowie / Kristen Wiig,12993
https://music.163.com/song?id=29723074,Pillow talk,Auryn,12991
https://music.163.com/song?id=33004351,Universal Fanfare,The Minions,12991
https://music.163.com/song?id=29113207,WhereTheTreesMeetTheFreeway,Bones,12980
https://music.163.com/song?id=4278298,Song from a Secret Garden,Secret Garden,12977
https://music.163.com/song?id=32192216,Evolving,Ahrix,12976
https://music.163.com/song?id=4388051,Angel of Mine,The Icarus Account,12971
https://music.163.com/song?id=1984625,Hero's Theme,Steven Burke,12967
https://music.163.com/song?id=531842654,Prisionera (Rino Aqua & MD DJ Remix Radio),Otilia,12957
https://music.163.com/song?id=5057793,You Belong To Me,Bob Dylan,12950
https://music.163.com/song?id=35288978,Worlds Collide,Nicki Taylor,12946
https://music.163.com/song?id=36924113,Phrases,Lindequist / Exlau,12944
https://music.163.com/song?id=425008183,Black Beatles,Rae Sremmurd / Gucci Mane,12936
https://music.163.com/song?id=544247523,Everybody Hates Me,The Chainsmokers,12927
https://music.163.com/song?id=467390215,Close to You,Lucian / Jasmine Sokko,12926
https://music.163.com/song?id=418550944,Second Nature,Stalking Gia,12925
https://music.163.com/song?id=433018366,Ain't My Fault (R3hab Remix),Zara Larsson / R3hab,12912
https://music.163.com/song?id=1923489,Party Shaker (Whirlmond Radio Edit),R.I.O. / Nicco,12899
https://music.163.com/song?id=415904452,Treat You Better,Shawn Mendes,12886
https://music.163.com/song?id=35956839,In Time,Talos,12871
https://music.163.com/song?id=529557738,Lullaby,R3hab / Mike Williams,12862
https://music.163.com/song?id=483024211,I Heart U,Kretsen / Violet Days,12851
https://music.163.com/song?id=487454738,Don't Put It On Me,Transviolet,12833
https://music.163.com/song?id=41667979,Close Your Eyes,Lil Angel Boi,12818
https://music.163.com/song?id=38392808,Sing For You,EXO,12818
https://music.163.com/song?id=26591511,Good Time (Radio Edit),Flava & Stevenson / FreeG & Fat-K,12817
https://music.163.com/song?id=5103312,Empire State Of Mind,Jay-Z / Alicia Keys,12808
https://music.163.com/song?id=410519492,Melody,Dimitri Vegas & Like Mike / Steve Aoki / Ummet Ozcan,12788
https://music.163.com/song?id=27890828,Can You Feel It,Jean Roch,12787
https://music.163.com/song?id=32405074,MAMBO,Tropkillaz,12773
https://music.163.com/song?id=33337002,Welcome To New York (Karaoke Version),Taylor Swift,12768
https://music.163.com/song?id=468490461,Shape of You,Alex Goot / Andie Case,12750
https://music.163.com/song?id=437290403,letdown (David Keane remix),"David Keane / nothing,nowhere.",12739
https://music.163.com/song?id=20085496,Levan Polkka (Leva's Polka),Loituma,12731
https://music.163.com/song?id=22450237,Better Than A Hallelujah,Amy Grant,12694
https://music.163.com/song?id=451701104,Castle on the Hill,Ed Sheeran,12678
https://music.163.com/song?id=484314654,Feels,Calvin Harris / Pharrell Williams / Katy Perry / Big Sean,12677
https://music.163.com/song?id=424495485,Love Yourself (HOPE-T & Relay Remix),HOPE-T / Relay,12658
https://music.163.com/song?id=32166838,Holy,Wolf Colony,12622
https://music.163.com/song?id=34899094,Chemicals,Tiësto / Don Diablo / Thomas Troelsen,12609
https://music.163.com/song?id=490381400,Bodak Yellow,Cardi B,12608
https://music.163.com/song?id=28531849,Stay With Me,Sam Smith,12602
https://music.163.com/song?id=548633609,CHINA-2,Sand,12586
https://music.163.com/song?id=516823327,New Year's Day,Taylor Swift,12581
https://music.163.com/song?id=28143753,Stay Alive,José González,12580
https://music.163.com/song?id=462516555,i dont wanna die,Elliot Ede,12571
https://music.163.com/song?id=28282082,Whistle,Glee Cast,12570
https://music.163.com/song?id=3950292,Rock 'n' Roll Suicide,Black Box Recorder,12567
https://music.163.com/song?id=25862810,DOAR CU TINE,Activ,12560
https://music.163.com/song?id=402073847,Formation,Beyoncé,12556
https://music.163.com/song?id=466126510,Symphony,Clean Bandit / Zara Larsson,12547
https://music.163.com/song?id=430208102,ghosts,Shinigami,12505
https://music.163.com/song?id=26387123,Loving You (Radio Edit),Allexinno & Mirabela,12470
https://music.163.com/song?id=16432052,Girlfriend,Avril Lavigne,12470
https://music.163.com/song?id=31563628,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",Jessie J,12468
https://music.163.com/song?id=554200219,Babe,Sugarland / Taylor Swift,12439
https://music.163.com/song?id=409931224,Just Like Fire,P!nk,12435
https://music.163.com/song?id=531051690,The Middle,Zedd / Grey / Maren Morris,12428
https://music.163.com/song?id=436355404,Freedom,Clarv,12426
https://music.163.com/song?id=29747956,Special,Six60,12426
https://music.163.com/song?id=34766078,We Won't Be Alone (feat. Laura Brehm),Feint / Laura Brehm,12417
https://music.163.com/song?id=19107212,Cold Night,Sarah MacDougall,12410
https://music.163.com/song?id=399340175,Wildfire (Extended Version),Fatal Force / CrusherP,12409
https://music.163.com/song?id=32465166,Love Story,Edward Maya / Violet Light,12404
https://music.163.com/song?id=499465427,Space,Karli / Famba / Toito,12400
https://music.163.com/song?id=28493605,Good Day,Lucky Stroke,12385
https://music.163.com/song?id=4340758,Falling Slowly,Glen Hansard / Markéta Irglová,12361
https://music.163.com/song?id=33937011,Gettin Close (Metyou Remix),Metyou,12343
https://music.163.com/song?id=21038513,Born This Way,Lady Gaga,12341
https://music.163.com/song?id=407889392,LA LA LAND (Extended Mix),DVBBS / Shaun Frank / Delaney Jane,12317
https://music.163.com/song?id=457552211,Dark Side,Phoebe Ryan,12317
https://music.163.com/song?id=531777461,God's Plan,Drake,12296
https://music.163.com/song?id=31421331,Imagination,Shawn Mendes,12285
https://music.163.com/song?id=448157854,Never Be Alone / Hey There Delilah (Live At Madison Square Garden/ 2016 / Medley),Shawn Mendes,12276
https://music.163.com/song?id=29979829,Stand With Me,Wisp X,12275
https://music.163.com/song?id=1309496106,The cranberries-Zombie（Kapral Remix）（YahikoNy remix）,YahikoNy,12273
https://music.163.com/song?id=3019812,Faster,Laura Shigihara,12266
https://music.163.com/song?id=479223413,I Like Me Better,Lauv,12266
https://music.163.com/song?id=19278445,Taijin Kyofusho,The Evpatoria Report,12262
https://music.163.com/song?id=475207414,Paper Love,Allie X,12248
https://music.163.com/song?id=441489207,Shelter (Pure 100% Remix),Pure 100% / Porter Robinson / Madeon,12247
https://music.163.com/song?id=457761714,Bulletproof,Griffin Oskar,12233
https://music.163.com/song?id=5042951,Soviet March,James Hannigan / The Skywalker Symphony Chorus,12211
https://music.163.com/song?id=444324644,No Roots,Alice Merton,12209
https://music.163.com/song?id=1146770,Auld Lang Syne,Charlie Landsborough,12193
https://music.163.com/song?id=426850398,Nobody,Danelle Sandoval / Salda,12184
https://music.163.com/song?id=3417004,Golden Sky,Smile. DK,12174
https://music.163.com/song?id=34324628,Palmtree (Original),Mandelbarth,12172
https://music.163.com/song?id=25862796,Oops J'Aime Pas L'Anglais !,Various Artists,12171
https://music.163.com/song?id=28852581,Wicked Wonderland,Martin Tungevaag,12161
https://music.163.com/song?id=18836873,Stand,Jewel,12157
https://music.163.com/song?id=16686618,Iridescent,Linkin Park,12137
https://music.163.com/song?id=26390073,La La La,Naughty Boy / Sam Smith,12134
https://music.163.com/song?id=28461430,Problem,Ariana Grande / Iggy Azalea,12112
https://music.163.com/song?id=509276016,LOST MYSELF,TAZ,12111
https://music.163.com/song?id=445867332,"Another Day Of Sun - From ""La La Land"" Soundtrack",La La Land Cast,12108
https://music.163.com/song?id=32897951,All We Do,Oh Wonder,12106
https://music.163.com/song?id=1318733599,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone / Swae Lee,12106
https://music.163.com/song?id=35283291,Reforget,Lauv,12083
https://music.163.com/song?id=29715842,Samsara 2015,Martin Tungevaag,12073
https://music.163.com/song?id=1217530,Can't Stop Love,Darin,12072
https://music.163.com/song?id=29011143,위아래,EXID,12068
https://music.163.com/song?id=2866463,OK,Julie Peel,12065
https://music.163.com/song?id=24300493,DJ Got Us Fallin' In Love,Usher / Pitbull,12063
https://music.163.com/song?id=481854957,Leavin' tomorrow,G'Night Stand,12059
https://music.163.com/song?id=415786182,Paul,Big Thief,12056
https://music.163.com/song?id=28727903,Colourful,Virginia To Vegas,12050
https://music.163.com/song?id=4153386,Faint,Linkin Park,12048
https://music.163.com/song?id=36607898,On écrit sur les murs,Kids United,12039
https://music.163.com/song?id=528478974,Madu Dan Racun (Remaster),Bill & Brod,12038
https://music.163.com/song?id=22829933,Kiss The Rain 비를 맞다,Yiruma,12025
https://music.163.com/song?id=507134193,Dive With Me,LVNDSCAPE / Cathrine Lassen,12012
https://music.163.com/song?id=404182830,Cry Wolf,Luna Shadows,12001
https://music.163.com/song?id=31654925,Standing In China,Cody Simpson,11991
https://music.163.com/song?id=27697195,Wrecking Ball,Miley Cyrus,11974
https://music.163.com/song?id=491294233,Don't Say (Felix Palmqvist & Severo Remix),Felix Palmqvist / Severo / The Chainsmokers,11974
https://music.163.com/song?id=26284002,If You Love Her,To Be Frank,11951
https://music.163.com/song?id=466817872,Cheap Thrills,Sia,11940
https://music.163.com/song?id=37988002,LOST BOY,Troye Sivan,11934
https://music.163.com/song?id=35331935,Am I Wrong (Win & Woo Remix),Win & Woo / Nico & Vinz,11910
https://music.163.com/song?id=456185577,Fractures,ILLENIUM / Nevve,11898
https://music.163.com/song?id=421423014,Dreams,Joakim Karud,11841
https://music.163.com/song?id=19292804,22,Taylor Swift,11839
https://music.163.com/song?id=27731239,Dark Horse,Katy Perry / Juicy J,11837
https://music.163.com/song?id=460298206,Nancy Mulligan,Ed Sheeran,11819
https://music.163.com/song?id=470547658,Young,The Chainsmokers,11816
https://music.163.com/song?id=17734910,Dizzy,Ours,11810
https://music.163.com/song?id=5050653,Pink Panther Theme,Henry Mancini,11810
https://music.163.com/song?id=475174840,I'm OK,Manila Killa / AObeats / Shaylen,11809
https://music.163.com/song?id=437859387,BYOB,Alok / Sevenn,11802
https://music.163.com/song?id=479223621,Strip That Down,Liam Payne / Quavo,11797
https://music.163.com/song?id=409102288,Issues,Azizi Gibson / Big K.R.I.T.,11796
https://music.163.com/song?id=19033169,We Are One,Kelly Sweet,11787
https://music.163.com/song?id=28665554,Don't,Ed Sheeran,11780
https://music.163.com/song?id=5097737,Wavin' Flag,K'Naan,11775
https://music.163.com/song?id=4164317,Rising Girl (Radio Version),Lovestoned,11761
https://music.163.com/song?id=28828120,Heart Like California,Before You Exit,11753
https://music.163.com/song?id=484730037,dolce & gabbana,loveboi,11753
https://music.163.com/song?id=474038112,That's What I Like (Alan Walker Remix),Bruno Mars / Alan Walker,11748
https://music.163.com/song?id=35625408,Poacher's Pride,Nicole Dollanganger,11743
https://music.163.com/song?id=409149500,Dancing People,キクチリョウタ,11732
https://music.163.com/song?id=31517427,The Hum (Original Mix),Dimitri Vegas / Like Mike / Ummet Ozcan,11716
https://music.163.com/song?id=489041829,Why,Sabrina Carpenter,11714
https://music.163.com/song?id=521657045,Strongest (Alan Walker Remix),Ina Wroldsen / Alan Walker,11704
https://music.163.com/song?id=2748099,Loving Hannah,Isobel Campbell,11697
https://music.163.com/song?id=1461836,Serenata Immortale,Immediate Music,11694
https://music.163.com/song?id=440207190,Me Too,Meghan Trainor,11694
https://music.163.com/song?id=424477211,Hello Summer (Radio Edit),Rameez,11683
https://music.163.com/song?id=35288209,The Power of Now,Steve Aoki / Headhunterz,11671
https://music.163.com/song?id=430297325,My Way,Calvin Harris,11670
https://music.163.com/song?id=400876567,시간을 달려서 (Rough),GFRIEND,11670
https://music.163.com/song?id=19554998,Dragon Rider - Original,Two Steps From Hell,11659
https://music.163.com/song?id=18638058,Mistletoe,Justin Bieber,11648
https://music.163.com/song?id=407927987,Terrified,Isaac Gracie,11642
https://music.163.com/song?id=438803482,Versace on the Floor,Bruno Mars,11641
https://music.163.com/song?id=556203261,Genius,LSD / Sia / Diplo / Labrinth,11633
https://music.163.com/song?id=508297699,:(,whtvs,11627
https://music.163.com/song?id=501220051,Pizza,Martin Garrix,11601
https://music.163.com/song?id=22441762,Teenage Dream,Katy Perry,11600
https://music.163.com/song?id=28030062,Dive Wet,Discodeine,11592
https://music.163.com/song?id=423118988,Fresh Eyes,Andy Grammer,11564
https://music.163.com/song?id=516818337,Getaway Car,Taylor Swift,11555
https://music.163.com/song?id=460514685,KNOCK KNOCK,TWICE,11553
https://music.163.com/song?id=548097885,Change,Charlie Puth / James Taylor,11548
https://music.163.com/song?id=490602785,corpse bride,AVALON,11530
https://music.163.com/song?id=1334259177,2018 End of the Year Mix,Vicetone,11524
https://music.163.com/song?id=29535511,Nightmare,Timmy Trumpet,11523
https://music.163.com/song?id=403711524,The #1cePack Rises,EnV,11517
https://music.163.com/song?id=2786189,Sunny Day,Joy Williams,11508
https://music.163.com/song?id=16951468,Vincent,Charlie Landsborough,11505
https://music.163.com/song?id=512613695,Silence (Illenium Remix),Marshmello / Khalid / ILLENIUM,11497
https://music.163.com/song?id=471411255,Revolution,The Score,11497
https://music.163.com/song?id=33410933,I Dare You,Bea Miller,11494
https://music.163.com/song?id=455500439,Revolution,The Score,11458
https://music.163.com/song?id=455311526,Beauty and the Beast,Ariana Grande / John Legend,11454
https://music.163.com/song?id=37091383,Fresh Off The Grill,Dan Farber,11447
https://music.163.com/song?id=33538955,Seve - Radio Edit,Tez Cadey,11437
https://music.163.com/song?id=490381113,Rich Love,OneRepublic / SeeB,11433
https://music.163.com/song?id=31010566,Sold Out,Hawk Nelson,11426
https://music.163.com/song?id=475070014,bubble gum,clairo,11409
https://music.163.com/song?id=3163120,Safe and Sound,Madilyn Bailey,11397
https://music.163.com/song?id=496869519,Friend of Mine,Avicii / Vargas & Lagola,11393
https://music.163.com/song?id=22736708,カノジョ,UPLIFT SPICE,11388
https://music.163.com/song?id=1322195253,Somebody To Love,Troye Sivan,11382
https://music.163.com/song?id=28864241,Come and Get Your Love,Redbone,11382
https://music.163.com/song?id=436487056,Rockabye,Clean Bandit / Sean Paul / Anne-Marie,11359
https://music.163.com/song?id=27949670,Pendulum,Tatiana Owens,11354
https://music.163.com/song?id=357023,Princess,α·Pav,11351
https://music.163.com/song?id=33418878,Pluto (Drop Tower Remix),Drop Tower,11345
https://music.163.com/song?id=4083478,On the Radio,Groove Coverage,11331
https://music.163.com/song?id=34578250,Same Old Love,Selena Gomez,11324
https://music.163.com/song?id=546702073,In My Blood,Shawn Mendes,11322
https://music.163.com/song?id=524270871,Again (Alan Walker Remix),Noah Cyrus / XXXTENTACION / Alan Walker,11315
https://music.163.com/song?id=21178422,Dangerous,Michael Jackson,11312
https://music.163.com/song?id=404716896,Little Swing,AronChupa / Little Sis Nora,11303
https://music.163.com/song?id=473941007,Alone (Lost Stories Remix),Lost Stories / Alan Walker,11292
https://music.163.com/song?id=30569879,Reprieve,Vallis Alps,11281
https://music.163.com/song?id=2532696,Missing?,Emme Packer,11275
https://music.163.com/song?id=550936829,Ferrari,Bebe Rexha,11270
https://music.163.com/song?id=2313952,Curiosity,Carly Rae Jepsen,11266
https://music.163.com/song?id=32196838,Invincible,DEAF KEV,11258
https://music.163.com/song?id=19553535,Every Breath You Take,The Police,11257
https://music.163.com/song?id=417833443,Clear (Shawn Wasabi Remix),Shawn Wasabi / Pusher / Mothica,11249
https://music.163.com/song?id=423228334,Unique,Headhunterz / Conro / Clara Mae,11244
https://music.163.com/song?id=26540914,ROLLIN,ZOOLY,11232
https://music.163.com/song?id=28535295,O,Coldplay,11230
https://music.163.com/song?id=491950229,Back to You,Louis Tomlinson / Bebe Rexha / Digital Farm Animals,11203
https://music.163.com/song?id=35416186,Glitter & Gold,Barns Courtney,11190
https://music.163.com/song?id=35283390,Endless,Natio / CLAW$,11181
https://music.163.com/song?id=518904648,Paris in the Rain,Lauv,11132
https://music.163.com/song?id=29747524,Love You Like a Love Song,Selena Gomez,11119
https://music.163.com/song?id=424474398,Down In The DM (DJ Flex Remix),DJ Flex / Yo Gotti,11113
https://music.163.com/song?id=463197560,Feel It Still,Portugal. The Man,11108
https://music.163.com/song?id=1807794,Enchanted,Owl City,11106
https://music.163.com/song?id=4330110,Dreams,The Cranberries,11096
https://music.163.com/song?id=449577727,"₩1,000,000",Okasian / G-Dragon / BewhY / CL,11077
https://music.163.com/song?id=21224493,I Can,Minnutes,11059
https://music.163.com/song?id=480516889,Vibe,Famba / Frank Pierce,11051
https://music.163.com/song?id=34722449,Cake By The Ocean,DNCE,11032
https://music.163.com/song?id=1297498908,Walk Thru Fire,Vicetone / Meron Ryan,11024
https://music.163.com/song?id=481691520,Like That,Bea Miller,11015
https://music.163.com/song?id=25657277,Runaway Baby,Bruno Mars,11012
https://music.163.com/song?id=27864120,Yankee Doodle,Paralyzed Veterans of America,10998
https://music.163.com/song?id=511229034,Life's a struggle,VAVA,10997
https://music.163.com/song?id=19287479,Canon In D (Piano),The O'Neill Brothers,10990
https://music.163.com/song?id=424155395,Jumpshot,Dawin,10982
https://music.163.com/song?id=421269927,Unstoppable,The Score,10981
https://music.163.com/song?id=433107530,So Cute~,Lopu$,10977
https://music.163.com/song?id=28148942,Burn,Angelika Vee,10977
https://music.163.com/song?id=36308236,Love Me Like You Do,Ellie Goulding,10973
https://music.163.com/song?id=26270153,New York,Baptiste Giabiconi,10972
https://music.163.com/song?id=4208530,Smells Like Teen Spirit,Nirvana,10961
https://music.163.com/song?id=29379951,Mesmerize,Tobu,10958
https://music.163.com/song?id=473865426,About,Beatrich,10957
https://music.163.com/song?id=2872362,Forevermore,Katie Herzig,10949
https://music.163.com/song?id=21615671,Stand By Me (Album Version),Seal,10914
https://music.163.com/song?id=4108623,All About Us,He Is We / Owl City / Adam Young,10882
https://music.163.com/song?id=35539156,Perfect,One Direction,10881
https://music.163.com/song?id=31421220,짜라빠빠,V.A.,10880
https://music.163.com/song?id=409102779,Push,Akcent / Amira,10879
https://music.163.com/song?id=32803098,The La La La Remix,Gamper & Dadoni / DNKR,10873
https://music.163.com/song?id=30496792,Love Me Like You Do,Madilyn Bailey / MAX / Kurt Hugo Schneider,10867
https://music.163.com/song?id=5254072,Scarborough Fair,Sarah Brightman,10836
https://music.163.com/song?id=470547655,Byte,Martin Garrix / Brooks,10819
https://music.163.com/song?id=35447075,"Me, Myself & I",G-Eazy / Bebe Rexha,10792
https://music.163.com/song?id=445867334,"Mia & Sebastian’s Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,10792
https://music.163.com/song?id=32358948,Tiger,R3hab / Skytech / Fafaq,10789
https://music.163.com/song?id=19081569,Breathless,Shayne Ward,10770
https://music.163.com/song?id=21038756,Just Dance,Lady Gaga / RedOne / Colby O'Donis,10755
https://music.163.com/song?id=476990598,I Promise,Damon Empero,10754
https://music.163.com/song?id=547917908,Original Mix - Gucci Gucci（RonyEDM remix）,RonyEDM,10751
https://music.163.com/song?id=454069805,Sunshine,Charlie Heat / Ant Beale,10741
https://music.163.com/song?id=26379197,Firefly,A*Teens,10741
https://music.163.com/song?id=16780426,Skinny Love,Birdy,10737
https://music.163.com/song?id=441566422,So Good (Alex Adair Remix),Louisa Johnson / Alex Adair,10732
https://music.163.com/song?id=29423160,Ontario Gothic,Foxes in Fiction,10728
https://music.163.com/song?id=473602861,Father and Son,Cat Stevens,10717
https://music.163.com/song?id=525063410,Thunder / Young Dumb & Broke (Medley),Imagine Dragons / Khalid,10689
https://music.163.com/song?id=26145391,Here's To Never Growing Up,Avril Lavigne,10679
https://music.163.com/song?id=552366521,Myself,Bazzi,10677
https://music.163.com/song?id=28310694,Told You So,Christopher,10673
https://music.163.com/song?id=28738474,I Just Want To (Chuck Lepley Remix),DJ Timeline / Pearl Miller,10672
https://music.163.com/song?id=41630476,Freedom Is Ours,Epic Score,10662
https://music.163.com/song?id=412175989,7 Years,Madilyn Bailey / Josh Evans,10659
https://music.163.com/song?id=27514868,Grenade,Bruno Mars,10656
https://music.163.com/song?id=16648232,Party Rock Anthem,LMFAO,10654
